"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon","age_years","experiment","age_months","condition","agegroup"
145,831.627768634374,"BMT","GM",0.000178951938028637,148.413155728618,NA,NA,0.00673794761248619,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
145,784.328942278142,"BMT","GV",0.0570437704580324,0.34474914247479,NA,NA,0.0248882498329876,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
145,784.328942278142,"BMT","UCB",0.0570437704580324,0.245200524258372,NA,56.2416596888545,0.18656745769799,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
145,766.437839083782,"RBF","GM",0.0785532753368124,NA,26.6580090858713,NA,0.191205246561193,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
145,784.328942278142,"RBF","GV",0.0570437704580324,NA,0.0670086671018306,NA,0.0114909249654814,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
145,469.179948842125,"RBF","UCB",0.435930345434107,NA,0.427537800890037,0.544782805576768,0.0074638069390905,NA,25,"Schulz (2019)",300,"Smooth","[25,55]"
146,636.488704975639,"BMT","GM",0.234784084791506,2.9810756531567,NA,NA,0.0735262951389985,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
146,831.777216801169,"BMT","GV",-7.21502892292447e-07,148.413155587726,NA,NA,148.413151426055,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
146,610.710755249666,"BMT","UCB",0.265775518319795,0.439241405167641,NA,0.169085527938348,0.0283424567026755,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
146,446.068531575987,"RBF","GM",0.463715951332251,NA,1.63627627987116,NA,0.0599092079333358,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
146,831.782816232257,"RBF","GV",-7.45339577767901e-06,NA,148.413155117826,NA,148.413156648198,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
146,382.911639898907,"RBF","UCB",0.539646063349322,NA,0.70157870500637,0.306598006192917,0.0244896694921662,NA,10,"Schulz (2019)",120,"Smooth","[9,11)"
148,326.80283411081,"BMT","GM",0.607102643233229,0.837848037271794,NA,NA,0.0518455922385337,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
148,831.778564389409,"BMT","GV",-2.34163528478604e-06,148.413157501923,NA,NA,148.413154344841,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
148,330.907668297976,"BMT","UCB",0.602167623295317,0.874342603293983,NA,0.00804233614459962,0.0494871756763999,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
148,260.018886118523,"RBF","GM",0.687393368716112,NA,1.19901997132373,NA,0.0311062745783737,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
148,831.783870940103,"RBF","GV",-8.72141392682658e-06,NA,148.413157212618,NA,148.413156914977,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
148,277.075158050776,"RBF","UCB",0.666887536272183,NA,1.15307379957744,0.0213786715683037,0.0292977603847784,NA,24,"Schulz (2019)",288,"Smooth","[18,25)"
151,475.584983582631,"BMT","GM",0.428229918886732,12.0623614340403,NA,NA,0.0121772201068566,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
151,831.778084762721,"BMT","GV",-1.76500608123353e-06,148.413157400783,NA,NA,148.413156076726,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
151,452.487808413241,"BMT","UCB",0.455998402282919,6.92465408867054,NA,0.288272653629438,0.00673821450788903,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
151,408.19366626466,"RBF","GM",0.509250851631408,NA,1.86694389876638,NA,0.0555876323687306,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
151,831.781433259222,"RBF","GV",-5.79072216164156e-06,NA,136.300369734631,NA,148.413157165779,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
151,419.041629269239,"RBF","UCB",0.496208932939365,NA,1.12280011661623,0.236462834545393,0.0331058820124794,NA,30,"Schulz (2019)",360,"Smooth","[25,55]"
152,831.628885765005,"BMT","GM",0.000177608872344151,148.413153910717,NA,NA,0.00673794775414521,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
152,799.089659972836,"BMT","GV",0.0392977586096179,12.256571654324,NA,NA,0.0143709775050041,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
152,800.092404442706,"BMT","UCB",0.0380922132146509,7.41773200841826,NA,5.2909050024822,0.82584598347741,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
152,757.186410861017,"RBF","GM",0.0896757666852476,NA,1.63255736539337,NA,0.177769455991704,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
152,799.098422299433,"RBF","GV",0.0392872241386774,NA,0.161650629666842,NA,0.339593011557011,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
152,484.626248122544,"RBF","UCB",0.417360095957484,NA,0.426077141310335,0.516518375946776,0.00673798426759145,NA,11,"Schulz (2019)",132,"Smooth","[11,14)"
155,583.637770766469,"BMT","GM",0.298323902033104,3.65826859771225,NA,NA,0.0597114940379719,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
155,831.777459004207,"BMT","GV",-1.0126904937402e-06,148.413156765716,NA,NA,148.413156078412,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
155,598.082767259949,"BMT","UCB",0.280957464694103,3.97078074403191,NA,0.195094822591041,0.0255695564005355,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
155,540.952951032179,"RBF","GM",0.349641550159687,NA,2.94886748289318,NA,0.0725779695169626,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
155,831.779657957342,"RBF","GV",-3.65637281296572e-06,NA,148.413152068933,NA,148.41315722802,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
155,462.208472752313,"RBF","UCB",0.444311773752814,NA,1.29477191972975,0.221203478288117,0.0486079298492905,NA,46,"Schulz (2019)",552,"Smooth","[25,55]"
157,593.920779144607,"BMT","GM",0.285961197705972,8.12346975507958,NA,NA,0.0306034903350294,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
157,831.77777251483,"BMT","GV",-1.38960734467897e-06,148.413154507055,NA,NA,148.413142253624,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
157,615.837665708727,"BMT","UCB",0.25961171140782,8.29984027069411,NA,0.274059239008128,0.00717337560823453,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
157,573.057808658402,"RBF","GM",0.311043617754856,NA,1.56078061039909,NA,0.093703083076015,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
157,831.781591164643,"RBF","GV",-5.9805633014498e-06,NA,148.413157856386,NA,148.413156996585,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
157,542.600221287292,"RBF","UCB",0.347661126302974,NA,0.601627506645835,0.355990851445612,0.0301337538855348,NA,39,"Schulz (2019)",468,"Smooth","[25,55]"
159,597.843792154048,"BMT","GM",0.281244771527586,14.8519914740947,NA,NA,0.00673794764635304,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
159,831.777254282612,"BMT","GV",-7.66564802273662e-07,148.413157273169,NA,NA,148.413156934906,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
159,575.30549904199,"BMT","UCB",0.308341341279975,6.96683305714545,NA,0.298833590774405,0.00673804529073612,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
159,569.133945153128,"RBF","GM",0.315761066438343,NA,6.2369198497471,NA,0.0958270639080506,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
159,832.505616123624,"RBF","GV",-0.000876436578136193,NA,39.4149892392037,NA,0.114441208992855,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
159,450.577663056622,"RBF","UCB",0.458294866644062,NA,0.588626363345971,0.403944971726443,0.0223116560593783,NA,40,"Schulz (2019)",480,"Smooth","[25,55]"
1,286.074524376833,"BMT","UCB",0.31213617059479,1.0904419250482,NA,0.00673794860146184,0.0521652446963681,NA,7,"Meder (2021)",86,"Smooth","[7,9)"
3,401.110116848563,"BMT","UCB",0.0355340392869752,1.5582210114065,NA,5.37976992228996,0.255512243653334,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
5,419.024156723462,"BMT","UCB",-0.00754012152936401,0.965215360157481,NA,12.2038663811162,1.19843905205759,NA,7,"Meder (2021)",87,"Smooth","[7,9)"
7,400.917002920408,"BMT","UCB",0.0359983801311019,9.71896622373492,NA,21.5711911532317,4.49440535134246,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
9,401.032871615085,"BMT","UCB",0.0357197748124271,0.422762449988789,NA,30.6191494463304,12.2712141514293,NA,6,"Meder (2021)",74,"Smooth","[5,7)"
11,438.34622700273,"BMT","UCB",-0.0539998798153773,0.00836357773278538,NA,7.65094848263326,8.09003938408625,NA,5,"Meder (2021)",68,"Smooth","[5,7)"
13,392.164471139071,"BMT","UCB",0.0570437704580324,0.299643485924179,NA,17.6668215867744,0.0432903094048135,NA,5,"Meder (2021)",66,"Smooth","[5,7)"
15,401.019078913939,"BMT","UCB",0.0357529392483343,0.479490372502386,NA,35.56555531671,12.1111695679042,NA,6,"Meder (2021)",78,"Smooth","[5,7)"
17,400.588754387459,"BMT","UCB",0.0367876510155434,4.66858068229803,NA,30.6360396340416,7.10778977617841,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
19,392.164471139071,"BMT","UCB",0.0570437704580324,2.68190893316782,NA,13.9307184089466,0.0313778134965091,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
21,392.164471139071,"BMT","UCB",0.0570437704580324,0.200129522737347,NA,9.73055884215061,0.0848758997261713,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
23,417.559407385383,"BMT","UCB",-0.00401814385237742,7.87125280363412,NA,16.2488178187991,20.7176935790401,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
25,403.944870643053,"BMT","UCB",0.0287178972178886,0.392250260457119,NA,5.8662402608791,4.18918105882755,NA,7,"Meder (2021)",94,"Smooth","[7,9)"
27,392.164471139071,"BMT","UCB",0.0570437704580324,0.588513605335087,NA,24.220794600893,0.346506285800065,NA,7,"Meder (2021)",90,"Smooth","[7,9)"
29,401.559094207719,"BMT","UCB",0.0344544769377655,1.51608680743799,NA,0.478648833968392,0.0206990465396715,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
31,392.164471139071,"BMT","UCB",0.0570437704580324,0.567069539327073,NA,7.3818667778275,0.0516461363585185,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
33,401.048643017305,"BMT","UCB",0.0356818526061424,10.8667163384522,NA,19.223088120629,4.10588087503221,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
35,401.027278654295,"BMT","UCB",0.0357332230404209,0.737562734796042,NA,3.09544994621681,0.0816405278843146,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
37,409.749653376773,"BMT","UCB",0.0147603451122629,11.1352329836137,NA,1.76254620804682,0.0114996057055302,NA,8,"Meder (2021)",101,"Smooth","[7,9)"
41,424.529678821097,"BMT","UCB",-0.0207781039089685,15.6330341226829,NA,0.633601982460876,0.0227240380149395,NA,5,"Meder (2021)",69,"Smooth","[5,7)"
43,428.529573990441,"BMT","UCB",-0.0303958187837823,8.52984329201539,NA,0.305943548955735,0.224938029036396,NA,8,"Meder (2021)",104,"Smooth","[7,9)"
45,401.118621573333,"BMT","UCB",0.0355135897465583,12.7119719524611,NA,8.58657725521989,0.577042075194111,NA,5,"Meder (2021)",65,"Smooth","[5,7)"
47,392.164471139071,"BMT","UCB",0.0570437704580324,0.329005147924827,NA,20.8247217924801,0.134158199291688,NA,7,"Meder (2021)",87,"Smooth","[7,9)"
51,401.048520667405,"BMT","UCB",0.0356821467954667,15.4424996511591,NA,18.5661780345573,1.13230960913307,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
53,407.880849589296,"BMT","UCB",0.0192538683732433,0.0072083696341429,NA,0.214514468386773,0.0476447725739312,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
55,401.267889329099,"BMT","UCB",0.0351546766615446,2.0478906930431,NA,6.70719327725288,0.135194016257578,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
57,405.124094976512,"BMT","UCB",0.025882462054595,10.3531291113983,NA,16.3820511827899,4.63957098506888,NA,8,"Meder (2021)",106,"Smooth","[7,9)"
61,400.360169037877,"BMT","UCB",0.0373372825993133,4.63949303732837,NA,30.1273376521143,13.4895501545348,NA,5,"Meder (2021)",61,"Smooth","[5,7)"
63,444.850628901141,"BMT","UCB",-0.0696396604200213,2.20056752277992,NA,40.1900879885472,5.39514676209056,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
65,419.641410854701,"BMT","UCB",-0.00902430398620857,0.28990083700802,NA,17.5112861022893,7.21393648344502,NA,5,"Meder (2021)",67,"Smooth","[5,7)"
67,298.395652386721,"BMT","UCB",0.282510120131417,0.341572613832459,NA,0.00673794700820567,0.0977144968997277,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
71,392.164471139071,"BMT","UCB",0.0570437704580324,0.343204902823226,NA,11.8840792255047,0.0524130426587088,NA,6,"Meder (2021)",76,"Smooth","[5,7)"
73,401.068667812426,"BMT","UCB",0.0356337031517833,2.09340270064032,NA,21.5920578721033,3.64631234029806,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
81,418.950177469983,"BMT","UCB",-0.00736223902582611,29.0392169913088,NA,17.7217093133955,0.0324987123357573,NA,7,"Meder (2021)",91,"Smooth","[7,9)"
83,415.686747229629,"BMT","UCB",0.000484652014250186,2.15677230801496,NA,4.61353995637517,0.365273238441765,NA,6,"Meder (2021)",76,"Smooth","[5,7)"
85,392.164471139071,"BMT","UCB",0.0570437704580324,0.107750668406414,NA,17.5656790689393,0.272090566647149,NA,8,"Meder (2021)",101,"Smooth","[7,9)"
87,392.164471139071,"BMT","UCB",0.0570437704580324,0.475440725314054,NA,28.9829229974056,0.237203073967839,NA,9,"Meder (2021)",108,"Smooth","[9,11)"
89,412.785798331271,"BMT","UCB",0.00745995966347257,0.251481043423434,NA,1.94153567632046,2.88386867811413,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
91,401.214423151363,"BMT","UCB",0.0352832356440032,1.70061196304449,NA,1.11120152742175,0.0636078062854077,NA,5,"Meder (2021)",66,"Smooth","[5,7)"
93,405.85491109847,"BMT","UCB",0.0241252207296758,6.11997141994794,NA,21.6241674488589,1.57766259948836,NA,6,"Meder (2021)",72,"Smooth","[5,7)"
96,401.043386899456,"BMT","UCB",0.0356944908980693,0.386253778265956,NA,21.7404965417046,10.2575500353553,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
97,403.303618828269,"BMT","UCB",0.0302597819064735,6.86699360889077,NA,6.25996656751165,1.49219422115372,NA,6,"Meder (2021)",74,"Smooth","[5,7)"
99,401.265939443036,"BMT","UCB",0.0351593651464678,6.21193830158905,NA,21.7021833749739,7.06433206215232,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
101,392.164471139071,"BMT","UCB",0.0570437704580324,0.730550221464865,NA,11.6014613446452,0.0774608063698489,NA,6,"Meder (2021)",77,"Smooth","[5,7)"
103,414.955828727718,"BMT","UCB",0.00224213951091867,20.7071291074805,NA,17.254140646213,0.258669667298141,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
105,401.451009959016,"BMT","UCB",0.0347143646204358,17.3758337896476,NA,8.66253448951494,0.19770412252699,NA,7,"Meder (2021)",91,"Smooth","[7,9)"
107,404.971278113425,"BMT","UCB",0.0262499089388278,6.89728518562438,NA,0.729407897784254,0.0243144192126638,NA,5,"Meder (2021)",67,"Smooth","[5,7)"
109,392.164471139071,"BMT","UCB",0.0570437704580324,0.0849843031822701,NA,10.8428091545989,0.0671443357745178,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
111,422.792616662941,"BMT","UCB",-0.0166013523068225,12.5906118580384,NA,7.60633350554569,15.0760215556145,NA,5,"Meder (2021)",68,"Smooth","[5,7)"
113,392.164471139071,"BMT","UCB",0.0570437704580324,1.44656410444203,NA,14.126623817933,0.224949003597591,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
115,429.138534416828,"BMT","UCB",-0.0318600590958593,3.09614857717904,NA,0.205206821122336,0.221716779780658,NA,6,"Meder (2021)",77,"Smooth","[5,7)"
117,400.75771318531,"BMT","UCB",0.0363813909825871,10.7212856831473,NA,6.11588852075821,0.131456118913497,NA,5,"Meder (2021)",71,"Smooth","[5,7)"
1,284.040267887833,"BMT","GM",0.317027523509085,0.946289919977125,NA,NA,0.0548119400279448,NA,7,"Meder (2021)",86,"Smooth","[7,9)"
3,415.888453455751,"BMT","GM",-3.4893932077118e-07,54.598149947982,NA,NA,54.5981499101427,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
5,420.158700597441,"BMT","GM",-0.0102681228971315,24.5597523784784,NA,NA,0.180088657831695,NA,7,"Meder (2021)",87,"Smooth","[7,9)"
7,415.888409799275,"BMT","GM",-2.43967685165103e-07,54.598149987376,NA,NA,54.5981498963423,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
9,415.888443646019,"BMT","GM",-3.2535190119809e-07,54.5981500113549,NA,NA,54.59814997798,NA,6,"Meder (2021)",74,"Smooth","[5,7)"
11,420.543731801437,"BMT","GM",-0.0111939272447856,17.36910086386,NA,NA,13.86694843624,NA,5,"Meder (2021)",68,"Smooth","[5,7)"
13,415.888416729469,"BMT","GM",-2.60631279225265e-07,54.5981500167178,NA,NA,54.5981499213967,NA,5,"Meder (2021)",66,"Smooth","[5,7)"
15,415.888440146331,"BMT","GM",-3.16936930477851e-07,54.5981500104826,NA,NA,54.5981500053736,NA,6,"Meder (2021)",78,"Smooth","[5,7)"
17,415.888474515613,"BMT","GM",-3.99577584797584e-07,54.5981500044502,NA,NA,54.5981499440012,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
19,415.888409051768,"BMT","GM",-2.42170310693623e-07,54.5981500133041,NA,NA,54.5981499806289,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
21,415.888466643298,"BMT","GM",-3.80648668585337e-07,54.5981499791644,NA,NA,54.5981499291791,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
23,415.888389275842,"BMT","GM",-1.94619260041051e-07,54.598150028306,NA,NA,54.5981499968062,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
25,415.888351956075,"BMT","GM",-1.04884188667498e-07,54.5981499667966,NA,NA,54.5981499202241,NA,7,"Meder (2021)",94,"Smooth","[7,9)"
27,415.888475704861,"BMT","GM",-4.02437121849175e-07,54.5981500039075,NA,NA,54.5981499621114,NA,7,"Meder (2021)",90,"Smooth","[7,9)"
29,415.888447263619,"BMT","GM",-3.3405039068235e-07,54.5981499705989,NA,NA,54.5981499465569,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
31,415.888511172998,"BMT","GM",-4.87719964192834e-07,54.5981499621929,NA,NA,54.5981499880328,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
33,415.888476085207,"BMT","GM",-4.03351660738238e-07,54.5981499967098,NA,NA,54.5981499944965,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
35,415.888452429681,"BMT","GM",-3.46472144086007e-07,54.5981500081257,NA,NA,54.5981499736733,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
37,415.888429883679,"BMT","GM",-2.92260468492955e-07,54.5981499916985,NA,NA,54.5981499896327,NA,8,"Meder (2021)",101,"Smooth","[7,9)"
41,416.198713518764,"BMT","GM",-0.000746366696478651,40.9502967344383,NA,NA,41.4412057118315,NA,5,"Meder (2021)",69,"Smooth","[5,7)"
43,419.952458406635,"BMT","GM",-0.00977221525396832,28.0999875082838,NA,NA,13.654590963869,NA,8,"Meder (2021)",104,"Smooth","[7,9)"
45,415.888392292372,"BMT","GM",-2.01872481619958e-07,54.5981499459803,NA,NA,54.59814994639,NA,5,"Meder (2021)",65,"Smooth","[5,7)"
47,415.888457713083,"BMT","GM",-3.5917604024327e-07,54.598150010722,NA,NA,54.5981499729829,NA,7,"Meder (2021)",87,"Smooth","[7,9)"
51,415.888447733553,"BMT","GM",-3.35180343036257e-07,54.5981500215193,NA,NA,54.5981500081432,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
53,416.761332133911,"BMT","GM",-0.00209917850645258,41.3022915615748,NA,NA,27.3076861722755,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
55,415.888450597288,"BMT","GM",-3.42066170055944e-07,54.5981500280318,NA,NA,54.5981500255092,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
57,415.888446665611,"BMT","GM",-3.32612485332007e-07,54.5981500086066,NA,NA,54.5981499501949,NA,8,"Meder (2021)",106,"Smooth","[7,9)"
61,415.888440611057,"BMT","GM",-3.18054360182174e-07,54.5981499977597,NA,NA,54.5981499842611,NA,5,"Meder (2021)",61,"Smooth","[5,7)"
63,415.88837077651,"BMT","GM",-1.50137769105996e-07,54.5981500024673,NA,NA,54.5981499936321,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
65,415.888389486402,"BMT","GM",-1.95125549939945e-07,54.5981500022981,NA,NA,54.5981499352069,NA,5,"Meder (2021)",67,"Smooth","[5,7)"
67,295.311599579333,"BMT","GM",0.289925699616514,0.218629932260487,NA,NA,0.0992068736668803,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
71,415.888456580964,"BMT","GM",-3.56453869532203e-07,54.598150026197,NA,NA,54.5981499104499,NA,6,"Meder (2021)",76,"Smooth","[5,7)"
73,415.888462851141,"BMT","GM",-3.71530458398439e-07,54.5981500176778,NA,NA,54.598149941237,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
81,415.888378440062,"BMT","GM",-1.68564716629405e-07,54.5981500095292,NA,NA,54.5981499007399,NA,7,"Meder (2021)",91,"Smooth","[7,9)"
83,416.989594170581,"BMT","GM",-0.00264803268699776,13.6545909502645,NA,NA,14.1207016314664,NA,6,"Meder (2021)",76,"Smooth","[5,7)"
85,415.888453789512,"BMT","GM",-3.49741846372709e-07,54.5981500143573,NA,NA,54.5981499917789,NA,8,"Meder (2021)",101,"Smooth","[7,9)"
87,415.888451413069,"BMT","GM",-3.44027708765182e-07,54.5981500053041,NA,NA,54.5981500138181,NA,9,"Meder (2021)",108,"Smooth","[9,11)"
89,415.888368515103,"BMT","GM",-1.4470023468327e-07,54.5981499607279,NA,NA,54.5981499614672,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
91,415.888424122888,"BMT","GM",-2.78408694098786e-07,54.5981500185439,NA,NA,54.5981498726827,NA,5,"Meder (2021)",66,"Smooth","[5,7)"
93,415.8883981381,"BMT","GM",-2.15928486202444e-07,54.5981500173738,NA,NA,54.5981499996823,NA,6,"Meder (2021)",72,"Smooth","[5,7)"
96,415.888389603559,"BMT","GM",-1.95407252823188e-07,54.5981500051447,NA,NA,54.598149962793,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
97,415.888418425818,"BMT","GM",-2.6471013647722e-07,54.5981499811157,NA,NA,54.5981499660176,NA,6,"Meder (2021)",74,"Smooth","[5,7)"
99,415.888411049111,"BMT","GM",-2.46972905459941e-07,54.5981499378036,NA,NA,54.598149945777,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
101,415.888443064972,"BMT","GM",-3.23954778558289e-07,54.5981500183237,NA,NA,54.598149959851,NA,6,"Meder (2021)",77,"Smooth","[5,7)"
103,415.888425248178,"BMT","GM",-2.81114444611319e-07,54.5981500075983,NA,NA,54.5981499638204,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
105,415.888481903408,"BMT","GM",-4.1734147693262e-07,54.5981499742308,NA,NA,54.5981499665248,NA,7,"Meder (2021)",91,"Smooth","[7,9)"
107,415.888366631047,"BMT","GM",-1.40170037576937e-07,54.5981499253716,NA,NA,54.5981500256127,NA,5,"Meder (2021)",67,"Smooth","[5,7)"
109,415.888444844748,"BMT","GM",-3.2823423512518e-07,54.5981499677934,NA,NA,54.5981498964911,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
111,416.193831813036,"BMT","GM",-0.00073462867540397,40.9502969908954,NA,NA,41.6717939467286,NA,5,"Meder (2021)",68,"Smooth","[5,7)"
113,415.888485388203,"BMT","GM",-4.25720637631244e-07,54.5981499921369,NA,NA,54.598150003329,NA,6,"Meder (2021)",81,"Smooth","[5,7)"
115,416.196726916356,"BMT","GM",-0.000741589927408359,28.6408567579436,NA,NA,28.1300364215738,NA,6,"Meder (2021)",77,"Smooth","[5,7)"
117,415.888414998272,"BMT","GM",-2.56468630333018e-07,54.5981499441022,NA,NA,54.5981499015183,NA,5,"Meder (2021)",71,"Smooth","[5,7)"
1,415.902431008709,"BMT","GV",-3.39578498813609e-05,54.5981497901606,NA,NA,54.5981499627324,NA,7,"Meder (2021)",86,"Smooth","[7,9)"
3,401.026593536114,"BMT","GV",0.0357348704014233,7.47752206004634,NA,NA,0.0698411672995284,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
5,415.891609191756,"BMT","GV",-7.93688046196728e-06,54.5981499828038,NA,NA,54.5981499172205,NA,7,"Meder (2021)",87,"Smooth","[7,9)"
7,400.834870897387,"BMT","GV",0.0361958659016196,13.4467661508303,NA,NA,0.0648006893256462,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
9,401.035658240956,"BMT","GV",0.0357130743935528,2.75751913277305,NA,NA,0.147091438270087,NA,6,"Meder (2021)",74,"Smooth","[5,7)"
11,423.002927680393,"BMT","GV",-0.0171070434100264,0.00673794699938788,NA,NA,7.13882718388599,NA,5,"Meder (2021)",68,"Smooth","[5,7)"
13,392.164471139071,"BMT","GV",0.0570437704580324,0.271748403906112,NA,NA,0.0173307244158713,NA,5,"Meder (2021)",66,"Smooth","[5,7)"
15,401.023216366098,"BMT","GV",0.0357429907788142,1.13706122617367,NA,NA,0.400466171248765,NA,6,"Meder (2021)",78,"Smooth","[5,7)"
17,400.569338980073,"BMT","GV",0.0368343352021312,11.2023368340415,NA,NA,0.0522092297181679,NA,6,"Meder (2021)",80,"Smooth","[5,7)"
19,392.164471139071,"BMT","GV",0.0570437704580324,0.415660332484043,NA,NA,0.0219493204371405,NA,6,"Meder (2021)",82,"Smooth","[5,7)"
21,392.164471139071,"BMT","GV",0.0570437704580324,0.923749777236895,NA,NA,0.0171183806140558,NA,7,"Meder (2021)",92,"Smooth","[7,9)"
23,416.714112540029,"BMT","GV",-0.00198563938324203,7.66970085106451,NA,NA,1.41394338662448,NA,6,"Meder (2021)",79,"Smooth","[5,7)"
25,400.30451854385,"BMT","GV",0.0374710937522398,7.06034175841669,NA,NA,0.206468829256448,NA,7,"Meder (2021)",94,"Smooth","[7,9)"
27,392.164471139071,"BMT","GV",0.0570437704580324,0.172062435703104,NA,NA,0.0287331550232893,NA,7,"Meder (2021)",90,"Smooth","[7,9)"
29,401.051774404665,"BMT","GV",0.0356743232111166,4.40789291452927,NA,NA,0.0442591256453383,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
31,392.164471139071,"BMT","GV",0.0570437704580324,0.803818000998851,NA,NA,0.0202180874187958,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
33,400.390360620371,"BMT","GV",0.0372646871887455,5.90970114149051,NA,NA,0.205299025083981,NA,7,"Meder (2021)",93,"Smooth","[7,9)"
35,401.02347206738,"BMT","GV",0.0357423759471945,0.947104847235357,NA,NA,0.389421383592092,NA,7,"Meder (2021)",84,"Smooth","[7,9)"
37,409.995925653754,"BMT","GV",0.0141681854577482,9.75073468222729,NA,NA,0.0186611003152905,NA,8,"Meder (2021)",101,"Smooth","[7,9)"
41,415.287371450283,"BMT","GV",0.001444947774773,28.607569891635,NA,NA,0.0067444469681681,NA,5,"Meder (2021)",69,"Smooth","[5,7)"
